Date,Name,Active,Length,Data,Tango,India,Victor,Oscar
2023-08-30,Robert,TRUE,30,[object Object],0.31402105756007437,0.7360453801065221,4.54,30594
2020-06-30,Orange,TRUE,30,[object Object],19.850894822476914,0.378739541551939,13.43,57174
2020-07-01,Robert,TRUE,30,[object Object],6.946151832593932,0.5362755689647858,9.87,98968
2023-10-02,Volt,FALSE,15,[object Object],9.237473069047798,0.930412345914778,10.33,59933
2020-07-03,Orange,FALSE,30,[object Object],18.087595004713258,0.738463093305985,10.08,52425
2020-07-04,Robert,FALSE,60,[object Object],0.07743714172917304,0.9018358606673658,0.23,67452
2020-07-05,Orange,FALSE,30,[object Object],5.161651254400135,0.14931453411404405,1.88,61726
2020-07-06,Volt,FALSE,15,[object Object],7.817176072270233,0.1898625332962407,11.18,72775
2023-10-07,Orange,FALSE,60,[object Object],15.379635560480768,0.004883507523402608,12.43,38997
2023-10-08,Orange,FALSE,15,[object Object],2.178036095518765,0.30671005667058693,10.97,49863
2023-10-09,Volt,TRUE,30,[object Object],16.97765589314539,0.5980495348477717,2.78,31888
2020-07-10,Robert,TRUE,30,[object Object],11.718481037593026,0.003510769933547042,9.79,19858
2020-07-11,Orange,TRUE,30,[object Object],17.62612007453508,0.7951805618133161,14.99,58612
2020-07-12,Robert,FALSE,15,[object Object],9.213016538445263,0.7751439581250346,11.92,43742
2023-10-13,Ink,TRUE,15,[object Object],0.8860485808909146,0.09597061204519886,1.24,73319
2023-10-14,Robert,FALSE,30,[object Object],10.964225098846141,0.3110530937116902,19.18,45670
2023-10-15,Ink,FALSE,30,[object Object],3.587215485793771,0.8328278744373514,4.71,82737
2020-07-16,Orange,FALSE,15,[object Object],10.666167876804433,0.8682316736390372,12.09,42741
2023-10-17,Ink,TRUE,30,[object Object],19.554874491624716,0.6783662009117439,7.24,94495
2020-07-18,Ink,FALSE,30,[object Object],4.460468444773746,0.2617259758769046,8.38,89323
2023-10-19,Robert,TRUE,15,[object Object],12.341152955184501,0.31606311538739473,15.88,30789
2020-07-20,Orange,FALSE,60,[object Object],16.14458504699548,0.16050779661332149,3.38,32349
2023-10-21,Orange,TRUE,30,[object Object],4.401762889390484,0.2900224124456665,2.51,99500
2020-07-22,Robert,TRUE,30,[object Object],14.763213536549191,0.27621053103332227,14.82,92826
2020-07-23,Robert,FALSE,30,[object Object],4.977184311909615,0.4011843914241171,2.85,29522
2020-07-24,Robert,FALSE,15,[object Object],18.218024026631095,0.13817525874282177,2.65,5134
2020-07-25,Ink,TRUE,30,[object Object],19.220071604239006,0.7963611833467676,12.07,63064
2023-10-26,Robert,TRUE,30,[object Object],9.737675688789889,0.3809409249432405,14.79,40081
2023-10-27,Volt,TRUE,30,[object Object],13.32337119711367,0.5850294673317844,10.30,52535
2020-07-28,Orange,TRUE,30,[object Object],15.145724218364851,0.2721516766926373,12.34,75243
2023-10-29,Orange,TRUE,30,[object Object],15.509955560989614,0.6364436088450525,17.72,79284
2020-07-30,Robert,FALSE,15,[object Object],3.862515782888458,0.12185745177414375,7.16,26276
2023-10-31,Robert,TRUE,15,[object Object],18.38392194847867,0.6563588572291981,5.27,82442
2020-08-01,Ink,TRUE,15,[object Object],16.78792161353671,0.5532490101091576,11.81,35205
2020-08-02,Ink,TRUE,15,[object Object],3.6985057673408495,0.11830152825841989,14.27,95144
2023-12-04,Ink,TRUE,60,[object Object],9.353384292589562,0.5670654632621346,19.74,48005
2020-08-04,Volt,FALSE,30,[object Object],1.120024387097276,0.05975222515285594,10.36,75531
2020-08-05,Robert,FALSE,60,[object Object],2.706224714545966,0.5924021453141335,19.77,85020
2020-08-06,Ink,FALSE,30,[object Object],13.903716331258277,0.2280055820972655,11.86,14306
2020-08-07,Volt,TRUE,60,[object Object],7.26019254060442,0.3629262621615825,3.24,33844
2020-08-08,Ink,TRUE,60,[object Object],5.188626196234556,0.5287122828216368,15.57,62261
2020-08-09,Orange,FALSE,15,[object Object],8.624735306667253,0.6622713596000234,10.30,57148
2020-08-10,Ink,TRUE,30,[object Object],10.273746508976407,0.48964248648447195,15.42,50823
2023-12-12,Robert,TRUE,60,[object Object],12.542012754512637,0.302205290387195,4.31,90141
2023-12-13,Robert,TRUE,15,[object Object],2.9558872518218893,0.4413137562023979,5.66,59983
2023-12-14,Orange,TRUE,60,[object Object],7.218093176750178,0.06486823767336602,15.21,89865
2020-08-14,Volt,TRUE,15,[object Object],17.63970270553031,0.6089595389169737,18.91,66574
2020-08-15,Robert,FALSE,15,[object Object],11.173869851077377,0.8209878453015071,7.18,54834
2020-08-16,Volt,TRUE,30,[object Object],18.922789723112242,0.7391910551594711,2.16,16879
2020-08-17,Robert,FALSE,30,[object Object],10.640080382670991,0.8098367929617052,16.53,92695
